ZAHL,AUSPRAEGUNG,JAHR,MONAT,WERT,VORJAHRESWERT,VERAEND_VORMONAT_PROZENT,VERAEND_VORJAHRESMONAT_PROZENT,ZWOELF_MONATE_MITTELWERT
Besucher/innen,Münchner Stadtmuseum,2006,200608,6208,7618,"-13,07","-18,51",9204
Besucher/innen,Münchner Stadtmuseum,2006,200607,7141,11929,"-4,02","-40,14",9322
Besucher/innen,Münchner Stadtmuseum,2006,200606,7440,8458,"-15,81","-12,04",9721
Besucher/innen,Münchner Stadtmuseum,2006,200605,8837,12454,"6,24","-29,04",9805
Besucher/innen,Münchner Stadtmuseum,2006,200604,8318,9680,"-15,31","-14,07",10107
Besucher/innen,Münchner Stadtmuseum,2006,200603,9822,12080,"-19,64","-18,69",10220
Besucher/innen,Münchner Stadtmuseum,2006,200602,12222,6387,"-22,34","91,36",10409
Besucher/innen,Münchner Stadtmuseum,2006,200601,15737,8267,"49,51","90,36",9922
Besucher/innen,Münchner Stadtmuseum,2005,200512,10526,7473,"33,71","40,85",9300
Besucher/innen,Münchner Stadtmuseum,2005,200511,7872,7383,"-20,22","6,62",9045
Besucher/innen,Münchner Stadtmuseum,2005,200510,9867,9072,"52,76","8,76",9005
Besucher/innen,Münchner Stadtmuseum,2005,200509,6459,7957,"-15,21","-18,83",8938
Besucher/innen,Münchner Stadtmuseum,2005,200508,7618,2552,"-36,14","198,51",9063
Besucher/innen,Münchner Stadtmuseum,2005,200507,11929,6769,"41,04","76,23",8641
Besucher/innen,Münchner Stadtmuseum,2005,200506,8458,5393,"-32,09","56,83",8211
Besucher/innen,Münchner Stadtmuseum,2005,200505,12454,5752,"28,66","116,52",7956
Besucher/innen,Münchner Stadtmuseum,2005,200504,9680,6964,"-19,87",39,7397
Besucher/innen,Münchner Stadtmuseum,2005,200503,12080,7771,"89,13","55,45",7171
Besucher/innen,Münchner Stadtmuseum,2005,200502,6387,5136,"-22,74","24,36",6812
Besucher/innen,Münchner Stadtmuseum,2005,200501,8267,17513,"10,62","-52,8",6707
Besucher/innen,Münchner Stadtmuseum,2004,200412,7473,12449,"1,22","-39,97",7478
Besucher/innen,Münchner Stadtmuseum,2004,200411,7383,17542,"-18,62","-57,91",7893
Besucher/innen,Münchner Stadtmuseum,2004,200410,9072,12942,"14,01","-29,9",8739
Besucher/innen,Münchner Stadtmuseum,2004,200409,7957,5350,"211,79","48,73",9062
Besucher/innen,Münchner Stadtmuseum,2004,200408,2552,7005,"-62,3","-63,57",8844
Besucher/innen,Münchner Stadtmuseum,2004,200407,6769,7669,"25,51","-11,74",9216
Besucher/innen,Münchner Stadtmuseum,2004,200406,5393,10630,"-6,24","-49,27",9291
Besucher/innen,Münchner Stadtmuseum,2004,200405,5752,16286,"-17,4","-64,68",9727
Besucher/innen,Münchner Stadtmuseum,2004,200404,6964,9160,"-10,38","-23,97",10605
Besucher/innen,Münchner Stadtmuseum,2004,200403,7771,9022,"51,3","-13,87",10788
Besucher/innen,Münchner Stadtmuseum,2004,200402,5136,8682,"-70,67","-40,84",10892
Besucher/innen,Münchner Stadtmuseum,2004,200401,17513,8491,"40,68","106,25",11188
Besucher/innen,Münchner Stadtmuseum,2003,200312,12449,4421,"-29,03","181,59",10436
Besucher/innen,Münchner Stadtmuseum,2003,200311,17542,35623,"35,54","-50,76",9767
Besucher/innen,Münchner Stadtmuseum,2003,200310,12942,27740,"141,91","-53,35",11273
Besucher/innen,Münchner Stadtmuseum,2003,200309,5350,9486,"-23,63","-43,6",12507
Besucher/innen,Münchner Stadtmuseum,2003,200308,7005,11016,"-8,66","-36,41",12851
Besucher/innen,Münchner Stadtmuseum,2003,200307,7669,10683,"-27,86","-28,21",13186
Besucher/innen,Münchner Stadtmuseum,2003,200306,10630,7606,"-34,73","39,76",13437
Besucher/innen,Münchner Stadtmuseum,2003,200305,16286,11782,"77,79","38,23",13185
Besucher/innen,Münchner Stadtmuseum,2003,200304,9160,10167,"1,53","-9,9",12809
Besucher/innen,Münchner Stadtmuseum,2003,200303,9022,10460,"3,92","-13,75",12893
Besucher/innen,Münchner Stadtmuseum,2003,200302,8682,11642,"2,25","-25,43",13013
Besucher/innen,Münchner Stadtmuseum,2003,200301,8491,17788,"92,06","-52,27",13260
Besucher/innen,Münchner Stadtmuseum,2002,200212,4421,14671,"-87,59","-69,87",14035
Besucher/innen,Münchner Stadtmuseum,2002,200211,35623,12704,"28,42","180,41",14889
Besucher/innen,Münchner Stadtmuseum,2002,200210,27740,20156,"192,43","37,63",12979
Besucher/innen,Münchner Stadtmuseum,2002,200209,9486,23257,"-13,89","-59,21",12347
Besucher/innen,Münchner Stadtmuseum,2002,200208,11016,9501,"3,12","15,95",13494
Besucher/innen,Münchner Stadtmuseum,2002,200207,10683,14317,"40,45","-25,38",13368
Besucher/innen,Münchner Stadtmuseum,2002,200206,7606,12112,"-35,44","-37,2",13671
Besucher/innen,Münchner Stadtmuseum,2002,200205,11782,9598,"15,88","22,75",14046
Besucher/innen,Münchner Stadtmuseum,2002,200204,10167,11948,"-2,8","-14,91",13864
Besucher/innen,Münchner Stadtmuseum,2002,200203,10460,15469,"-10,15","-32,38",14013
Besucher/innen,Münchner Stadtmuseum,2002,200202,11642,14256,"-34,55","-18,34",14430
Besucher/innen,Münchner Stadtmuseum,2002,200201,17788,13857,"21,25","28,37",14648
Besucher/innen,Münchner Stadtmuseum,2001,200112,14671,10795,"15,48","35,91",14321
Besucher/innen,Münchner Stadtmuseum,2001,200111,12704,13024,"-36,97","-2,46",13998
Besucher/innen,Münchner Stadtmuseum,2001,200110,20156,22603,"-13,33","-10,83",14024
Besucher/innen,Münchner Stadtmuseum,2001,200109,23257,12039,"144,78","93,18",14228
Besucher/innen,Münchner Stadtmuseum,2001,200108,9501,13660,"-33,64","-30,45",13293
Besucher/innen,Münchner Stadtmuseum,2001,200107,14317,26468,"18,21","-45,91",13640
Besucher/innen,Münchner Stadtmuseum,2001,200106,12112,14741,"26,19","-17,83",14652
Besucher/innen,Münchner Stadtmuseum,2001,200105,9598,13844,"-19,67","-30,67",14872
Besucher/innen,Münchner Stadtmuseum,2001,200104,11948,10351,"-22,76","15,43",15225
Besucher/innen,Münchner Stadtmuseum,2001,200103,15469,18051,"8,51","-14,3",15092
Besucher/innen,Münchner Stadtmuseum,2001,200102,14256,15769,"2,88","-9,59",15307
Besucher/innen,Münchner Stadtmuseum,2001,200101,13857,10637,"28,36","30,27",15434
Besucher/innen,Münchner Stadtmuseum,2000,200012,10795,,"-17,11",,15165
Besucher/innen,Münchner Stadtmuseum,2000,200011,13024,,"-42,38",,15562
Besucher/innen,Münchner Stadtmuseum,2000,200010,22603,,"87,75",,15816
Besucher/innen,Münchner Stadtmuseum,2000,200009,12039,,"-11,87",,15062
Besucher/innen,Münchner Stadtmuseum,2000,200008,13660,,"-48,39",,15440
Besucher/innen,Münchner Stadtmuseum,2000,200007,26468,,"79,55",,15694
Besucher/innen,Münchner Stadtmuseum,2000,200006,14741,,"6,48",,13899
Besucher/innen,Münchner Stadtmuseum,2000,200005,13844,,"33,75",,13730
Besucher/innen,Münchner Stadtmuseum,2000,200004,10351,,"-42,66",,13702
Besucher/innen,Münchner Stadtmuseum,2000,200003,18051,,"14,47",,14819
Besucher/innen,Münchner Stadtmuseum,2000,200002,15769,,"48,25",,13203
Besucher/innen,Münchner Stadtmuseum,2000,200001,10637,,,,10637
Besucher/innen,Museum Brandhorst,2016,201612,6180,7991,"-19,88","-22,66",8206
Besucher/innen,Museum Brandhorst,2016,201611,7713,8231,"-18,89","-6,29",8357
Besucher/innen,Museum Brandhorst,2016,201610,9509,13736,"89,38","-30,77",8400
Besucher/innen,Museum Brandhorst,2016,201609,5021,12655,"-27,41","-60,32",8752
Besucher/innen,Museum Brandhorst,2016,201608,6917,14900,"-28,08","-53,58",9388
Besucher/innen,Museum Brandhorst,2016,201607,9618,13177,"12,18","-27,01",10053
Besucher/innen,Museum Brandhorst,2016,201606,8574,7384,"140,78","16,12",10350
Besucher/innen,Museum Brandhorst,2016,201605,3561,8492,"-60,95","-58,07",10251
Besucher/innen,Museum Brandhorst,2016,201604,9119,6850,"-11,03","33,12",10662
Besucher/innen,Museum Brandhorst,2016,201603,10250,8852,"-0,43","15,79",10473
Besucher/innen,Museum Brandhorst,2016,201602,10294,7444,"-12,1","38,29",10356
Besucher/innen,Museum Brandhorst,2016,201601,11711,9139,"46,55","28,14",10119
Besucher/innen,Museum Brandhorst,2015,201512,7991,6204,"-2,92","28,8",9904
Besucher/innen,Museum Brandhorst,2015,201511,8231,12092,"-40,08","-31,93",9755
Besucher/innen,Museum Brandhorst,2015,201510,13736,17007,"8,54","-19,23",10077
Besucher/innen,Museum Brandhorst,2015,201509,12655,10882,"-15,07","16,29",10350
Besucher/innen,Museum Brandhorst,2015,201508,14900,17950,"13,08","-16,99",10202
Besucher/innen,Museum Brandhorst,2015,201507,13177,10071,"78,45","30,84",10456
Besucher/innen,Museum Brandhorst,2015,201506,7384,6300,"-13,05","17,21",10197
Besucher/innen,Museum Brandhorst,2015,201505,8492,8349,"23,97","1,71",10107
Besucher/innen,Museum Brandhorst,2015,201504,6850,8373,"-22,62","-18,19",10095
Besucher/innen,Museum Brandhorst,2015,201503,8852,8012,"18,91","10,48",10222
Besucher/innen,Museum Brandhorst,2015,201502,7444,6917,"-18,55","7,62",10152
Besucher/innen,Museum Brandhorst,2015,201501,9139,10244,"47,31","-10,79",10108
Besucher/innen,Museum Brandhorst,2014,201412,6204,9440,"-48,69","-34,28",10200
Besucher/innen,Museum Brandhorst,2014,201411,12092,11108,"-28,9","8,86",10470
Besucher/innen,Museum Brandhorst,2014,201410,17007,9718,"56,29","75,01",10388
Besucher/innen,Museum Brandhorst,2014,201409,10882,7274,"-39,38","49,6",9780
Besucher/innen,Museum Brandhorst,2014,201408,17950,7712,"78,23","132,75",9480
Besucher/innen,Museum Brandhorst,2014,201407,10071,4977,"59,86","102,35",8627
Besucher/innen,Museum Brandhorst,2014,201406,6300,6395,"-24,54","-1,49",8202
Besucher/innen,Museum Brandhorst,2014,201405,8349,10738,"-0,29","-22,25",8210
Besucher/innen,Museum Brandhorst,2014,201404,8373,10137,"4,51","-17,4",8409
Besucher/innen,Museum Brandhorst,2014,201403,8012,15400,"15,83","-47,97",8556
Besucher/innen,Museum Brandhorst,2014,201402,6917,10282,"-32,48","-32,73",9172
Besucher/innen,Museum Brandhorst,2014,201401,10244,11251,"8,52","-8,95",9452
Besucher/innen,Museum Brandhorst,2013,201312,9440,12875,"-15,02","-26,68",9536
Besucher/innen,Museum Brandhorst,2013,201311,11108,13881,"14,3","-19,98",9822
Besucher/innen,Museum Brandhorst,2013,201310,9718,17838,"33,6","-45,52",10053
Besucher/innen,Museum Brandhorst,2013,201309,7274,11672,"-5,68","-37,68",10730
Besucher/innen,Museum Brandhorst,2013,201308,7712,11671,"54,95","-33,92",11097
Besucher/innen,Museum Brandhorst,2013,201307,4977,15545,"-22,17","-67,98",11426
Besucher/innen,Museum Brandhorst,2013,201306,6395,11070,"-40,45","-42,23",12307
Besucher/innen,Museum Brandhorst,2013,201305,10738,13351,"5,93","-19,57",12697
Besucher/innen,Museum Brandhorst,2013,201304,10137,17876,"-34,18","-43,29",12914
Besucher/innen,Museum Brandhorst,2013,201303,15400,11895,"49,78","29,47",13559
Besucher/innen,Museum Brandhorst,2013,201302,10282,12020,"-8,61","-14,46",13267
Besucher/innen,Museum Brandhorst,2013,201301,11251,14552,"-12,61","-22,68",13412
Besucher/innen,Museum Brandhorst,2012,201212,12875,11554,"-7,25","11,43",13687
Besucher/innen,Museum Brandhorst,2012,201211,13881,12253,"-22,18","13,29",13577
Besucher/innen,Museum Brandhorst,2012,201210,17838,20874,"52,83","-14,54",13441
Besucher/innen,Museum Brandhorst,2012,201209,11672,11320,"0,01","3,11",13694
Besucher/innen,Museum Brandhorst,2012,201208,11671,14326,"-24,92","-18,53",13665
Besucher/innen,Museum Brandhorst,2012,201207,15545,22576,"40,42","-31,14",13886
Besucher/innen,Museum Brandhorst,2012,201206,11070,18349,"-17,08","-39,67",14472
Besucher/innen,Museum Brandhorst,2012,201205,13351,14765,"-25,31","-9,58",15079
Besucher/innen,Museum Brandhorst,2012,201204,17876,16641,"50,28","7,42",15197
Besucher/innen,Museum Brandhorst,2012,201203,11895,17652,"-1,04","-32,61",15094
Besucher/innen,Museum Brandhorst,2012,201202,12020,20344,"-17,4","-40,92",15574
Besucher/innen,Museum Brandhorst,2012,201201,14552,25838,"25,95","-43,68",16267
Besucher/innen,Museum Brandhorst,2011,201112,11554,15461,"-5,7","-25,27",17208
Besucher/innen,Museum Brandhorst,2011,201111,12253,19923,"-41,3","-38,5",17533
Besucher/innen,Museum Brandhorst,2011,201110,20874,31844,"84,4","-34,45",18172
Besucher/innen,Museum Brandhorst,2011,201109,11320,11076,"-20,98","2,2",19087
Besucher/innen,Museum Brandhorst,2011,201108,14326,16710,"-36,54","-14,27",19066
Besucher/innen,Museum Brandhorst,2011,201107,22576,14098,"23,04","60,14",19265
Besucher/innen,Museum Brandhorst,2011,201106,18349,13001,"24,27","41,14",18558
Besucher/innen,Museum Brandhorst,2011,201105,14765,20233,"-11,27","-27,03",18113
Besucher/innen,Museum Brandhorst,2011,201104,16641,15973,"-5,73","4,18",18568
Besucher/innen,Museum Brandhorst,2011,201103,17652,20509,"-13,23","-13,93",18513
Besucher/innen,Museum Brandhorst,2011,201102,20344,21012,"-21,26","-3,18",18751
Besucher/innen,Museum Brandhorst,2011,201101,25838,27840,"67,12","-7,19",18807
Besucher/innen,Museum Brandhorst,2010,201012,15461,20885,"-22,4","-25,97",18973
Besucher/innen,Museum Brandhorst,2010,201011,19923,25196,"-37,44","-20,93",19425
Besucher/innen,Museum Brandhorst,2010,201010,31844,33176,"187,5","-4,01",19865
Besucher/innen,Museum Brandhorst,2010,201009,11076,24599,"-33,72","-54,97",19976
Besucher/innen,Museum Brandhorst,2010,201008,16710,27698,"18,53","-39,67",21103
Besucher/innen,Museum Brandhorst,2010,201007,14098,34991,"8,44","-59,71",22018
Besucher/innen,Museum Brandhorst,2010,201006,13001,39481,"-35,74","-67,07",23759
Besucher/innen,Museum Brandhorst,2010,201005,20233,41298,"26,67","-51,01",25966
Besucher/innen,Museum Brandhorst,2010,201004,15973,,"-22,12",,27722
Besucher/innen,Museum Brandhorst,2010,201003,20509,,"-2,39",,28790
Besucher/innen,Museum Brandhorst,2010,201002,21012,,"-24,53",,29618
Besucher/innen,Museum Brandhorst,2010,201001,27840,,"33,3",,30574
Besucher/innen,Museum Brandhorst,2009,200912,20885,,"-17,11",,30916
Besucher/innen,Museum Brandhorst,2009,200911,25196,,"-24,05",,32348
Besucher/innen,Museum Brandhorst,2009,200910,33176,,"34,87",,33541
Besucher/innen,Museum Brandhorst,2009,200909,24599,,"-11,19",,33613
Besucher/innen,Museum Brandhorst,2009,200908,27698,,"-20,84",,35867
Besucher/innen,Museum Brandhorst,2009,200907,34991,,"-11,37",,38590
Besucher/innen,Museum Brandhorst,2009,200906,39481,,"-4,4",,40390
Besucher/innen,Museum Brandhorst,2009,200905,41298,,,,41298
Besucher/innen,Museum Mensch und Natur,2017,201708,13586,13320,"-10,24",2,13490
Besucher/innen,Museum Mensch und Natur,2017,201707,15136,15466,"54,54","-2,13",13468
Besucher/innen,Museum Mensch und Natur,2017,201706,9794,13362,"-3,23","-26,7",13495
Besucher/innen,Museum Mensch und Natur,2017,201705,10121,16348,"1,58","-38,09",13793
Besucher/innen,Museum Mensch und Natur,2017,201704,9964,13889,"-47,03","-28,26",14311
Besucher/innen,Museum Mensch und Natur,2017,201703,18811,19141,"-1,88","-1,72",14639
Besucher/innen,Museum Mensch und Natur,2017,201702,19172,17679,"24,55","8,45",14666
Besucher/innen,Museum Mensch und Natur,2017,201701,15393,18500,"52,75","-16,79",14542
Besucher/innen,Museum Mensch und Natur,2016,201612,10077,8685,"-30,91","16,03",14801
Besucher/innen,Museum Mensch und Natur,2016,201611,14586,13102,"-13,97","11,33",14685
Besucher/innen,Museum Mensch und Natur,2016,201610,16955,15009,"104,7","12,97",14561
Besucher/innen,Museum Mensch und Natur,2016,201609,8283,9689,"-37,82","-14,51",14399
Besucher/innen,Museum Mensch und Natur,2016,201608,13320,11615,"-13,88","14,68",14516
Besucher/innen,Museum Mensch und Natur,2016,201607,15466,12700,"15,75","21,78",14374
Besucher/innen,Museum Mensch und Natur,2016,201606,13362,8218,"-18,27","62,59",14143
Besucher/innen,Museum Mensch und Natur,2016,201605,16348,20335,"17,7","-19,61",13715
Besucher/innen,Museum Mensch und Natur,2016,201604,13889,12453,"-27,44","11,53",14047
Besucher/innen,Museum Mensch und Natur,2016,201603,19141,13122,"8,27","45,87",13927
Besucher/innen,Museum Mensch und Natur,2016,201602,17679,12742,"-4,44","38,75",13426
Besucher/innen,Museum Mensch und Natur,2016,201601,18500,12983,"113,01","42,49",13014
Besucher/innen,Museum Mensch und Natur,2015,201512,8685,6401,"-33,71","35,68",12554
Besucher/innen,Museum Mensch und Natur,2015,201511,13102,9730,"-12,71","34,66",12364
Besucher/innen,Museum Mensch und Natur,2015,201510,15009,13879,"54,91","8,14",12083
Besucher/innen,Museum Mensch und Natur,2015,201509,9689,13509,"-16,58","-28,28",11989
Besucher/innen,Museum Mensch und Natur,2015,201508,11615,26595,"-8,54","-56,33",12307
Besucher/innen,Museum Mensch und Natur,2015,201507,12700,19248,"54,54","-34,02",13556
Besucher/innen,Museum Mensch und Natur,2015,201506,8218,12237,"-59,59","-32,84",14101
Besucher/innen,Museum Mensch und Natur,2015,201505,20335,18620,"63,29","9,21",14436
Besucher/innen,Museum Mensch und Natur,2015,201504,12453,23155,"-5,1","-46,22",14293
Besucher/innen,Museum Mensch und Natur,2015,201503,13122,15092,"2,98","-13,05",15185
Besucher/innen,Museum Mensch und Natur,2015,201502,12742,15362,"-1,86","-17,06",15349
Besucher/innen,Museum Mensch und Natur,2015,201501,12983,17965,"102,83","-27,73",15568
Besucher/innen,Museum Mensch und Natur,2014,201412,6401,8474,"-34,21","-24,46",15983
Besucher/innen,Museum Mensch und Natur,2014,201411,9730,14231,"-29,89","-31,63",16156
Besucher/innen,Museum Mensch und Natur,2014,201410,13879,14966,"2,74","-7,26",16531
Besucher/innen,Museum Mensch und Natur,2014,201409,13509,9911,"-49,2","36,3",16621
Besucher/innen,Museum Mensch und Natur,2014,201408,26595,11711,"38,17","127,09",16321
Besucher/innen,Museum Mensch und Natur,2014,201407,19248,11486,"57,29","67,58",15081
Besucher/innen,Museum Mensch und Natur,2014,201406,12237,20676,"-34,28","-40,82",14434
Besucher/innen,Museum Mensch und Natur,2014,201405,18620,33810,"-19,59","-44,93",15137
Besucher/innen,Museum Mensch und Natur,2014,201404,23155,30552,"53,43","-24,21",16403
Besucher/innen,Museum Mensch und Natur,2014,201403,15092,25800,"-1,76","-41,5",17020
Besucher/innen,Museum Mensch und Natur,2014,201402,15362,21034,"-14,49","-26,97",17912
Besucher/innen,Museum Mensch und Natur,2014,201401,17965,17876,112,"0,5",18385
Besucher/innen,Museum Mensch und Natur,2013,201312,8474,13791,"-40,45","-38,55",18377
Besucher/innen,Museum Mensch und Natur,2013,201311,14231,11755,"-4,91","21,06",18820
Besucher/innen,Museum Mensch und Natur,2013,201310,14966,14906,51,"0,4",18614
Besucher/innen,Museum Mensch und Natur,2013,201309,9911,11199,"-15,37","-11,5",18609
Besucher/innen,Museum Mensch und Natur,2013,201308,11711,10742,"1,96","9,02",18716
Besucher/innen,Museum Mensch und Natur,2013,201307,11486,16513,"-44,45","-30,44",18636
Besucher/innen,Museum Mensch und Natur,2013,201306,20676,13650,"-38,85","51,47",19055
Besucher/innen,Museum Mensch und Natur,2013,201305,33810,11670,"10,66","189,72",18469
Besucher/innen,Museum Mensch und Natur,2013,201304,30552,23250,"18,42","31,41",16624
Besucher/innen,Museum Mensch und Natur,2013,201303,25800,12783,"22,66","101,83",16016
Besucher/innen,Museum Mensch und Natur,2013,201302,21034,14486,"17,67","45,2",14931
Besucher/innen,Museum Mensch und Natur,2013,201301,17876,18211,"29,62","-1,84",14385
Besucher/innen,Museum Mensch und Natur,2012,201212,13791,9768,"17,32","41,19",14413
Besucher/innen,Museum Mensch und Natur,2012,201211,11755,12880,"-21,14","-8,73",14078
Besucher/innen,Museum Mensch und Natur,2012,201210,14906,14243,"33,1","4,65",14172
Besucher/innen,Museum Mensch und Natur,2012,201209,11199,8809,"4,25","27,13",14116
Besucher/innen,Museum Mensch und Natur,2012,201208,10742,15650,"-34,95","-31,36",13917
Besucher/innen,Museum Mensch und Natur,2012,201207,16513,19400,"20,97","-14,88",14326
Besucher/innen,Museum Mensch und Natur,2012,201206,13650,16566,"16,97","-17,6",14567
Besucher/innen,Museum Mensch und Natur,2012,201205,11670,9260,"-49,81","26,03",14810
Besucher/innen,Museum Mensch und Natur,2012,201204,23250,10386,"81,88","123,86",14609
Besucher/innen,Museum Mensch und Natur,2012,201203,12783,23351,"-11,76","-45,26",13537
Besucher/innen,Museum Mensch und Natur,2012,201202,14486,23648,"-20,45","-38,74",14418
Besucher/innen,Museum Mensch und Natur,2012,201201,18211,21291,"86,44","-14,47",15181
Besucher/innen,Museum Mensch und Natur,2011,201112,9768,7692,"-24,16","26,99",15438
Besucher/innen,Museum Mensch und Natur,2011,201111,12880,14471,"-9,57","-10,99",15265
Besucher/innen,Museum Mensch und Natur,2011,201110,14243,16715,"61,69","-14,79",15397
Besucher/innen,Museum Mensch und Natur,2011,201109,8809,11626,"-43,71","-24,23",15603
Besucher/innen,Museum Mensch und Natur,2011,201108,15650,23752,"-19,33","-34,11",15838
Besucher/innen,Museum Mensch und Natur,2011,201107,19400,16360,"17,11","18,58",16513
Besucher/innen,Museum Mensch und Natur,2011,201106,16566,19852,"78,9","-16,55",16260
Besucher/innen,Museum Mensch und Natur,2011,201105,9260,26146,"-10,84","-64,58",16534
Besucher/innen,Museum Mensch und Natur,2011,201104,10386,16525,"-55,52","-37,15",17941
Besucher/innen,Museum Mensch und Natur,2011,201103,23351,18518,"-1,26","26,1",18452
Besucher/innen,Museum Mensch und Natur,2011,201102,23648,16073,"11,07","47,13",18050
Besucher/innen,Museum Mensch und Natur,2011,201101,21291,16078,"176,79","32,42",17418
Besucher/innen,Museum Mensch und Natur,2010,201012,7692,11112,"-46,85","-30,78",16984
Besucher/innen,Museum Mensch und Natur,2010,201011,14471,16012,"-13,43","-9,62",17269
Besucher/innen,Museum Mensch und Natur,2010,201010,16715,18941,"43,77","-11,75",17397
Besucher/innen,Museum Mensch und Natur,2010,201009,11626,10983,"-51,05","5,85",17583
Besucher/innen,Museum Mensch und Natur,2010,201008,23752,15285,"45,18","55,39",17529
Besucher/innen,Museum Mensch und Natur,2010,201007,16360,18977,"-17,59","-13,79",16824
Besucher/innen,Museum Mensch und Natur,2010,201006,19852,19729,"-24,07","0,62",17042
Besucher/innen,Museum Mensch und Natur,2010,201005,26146,13256,"58,22","97,24",17032
Besucher/innen,Museum Mensch und Natur,2010,201004,16525,11501,"-10,76","43,68",15957
Besucher/innen,Museum Mensch und Natur,2010,201003,18518,18763,"15,21","-1,31",15539
Besucher/innen,Museum Mensch und Natur,2010,201002,16073,15108,"-0,03","6,39",15559
Besucher/innen,Museum Mensch und Natur,2010,201001,16078,17964,"44,69","-10,5",15479
Besucher/innen,Museum Mensch und Natur,2009,200912,11112,,"-30,6",,15636
Besucher/innen,Museum Mensch und Natur,2009,200911,16012,,"-15,46",,16047
Besucher/innen,Museum Mensch und Natur,2009,200910,18941,,"72,46",,16051
Besucher/innen,Museum Mensch und Natur,2009,200909,10983,,"-28,15",,15730
Besucher/innen,Museum Mensch und Natur,2009,200908,15285,,"-19,46",,16323
Besucher/innen,Museum Mensch und Natur,2009,200907,18977,,"-3,81",,16471
Besucher/innen,Museum Mensch und Natur,2009,200906,19729,,"48,83",,16054
Besucher/innen,Museum Mensch und Natur,2009,200905,13256,,"15,26",,15318
Besucher/innen,Museum Mensch und Natur,2009,200904,11501,,"-38,7",,15834
Besucher/innen,Museum Mensch und Natur,2009,200903,18763,,"24,19",,17278
Besucher/innen,Museum Mensch und Natur,2009,200902,15108,,"-15,9",,16536
Besucher/innen,Museum Mensch und Natur,2009,200901,17964,,,,17964
Besucher/innen,Neue Pinakothek,2016,201612,16878,14199,"-3,21","18,87",17949
Besucher/innen,Neue Pinakothek,2016,201611,17438,13632,"-19,57","27,92",17726
Besucher/innen,Neue Pinakothek,2016,201610,21680,1735,"71,57","1149,57",17409
Besucher/innen,Neue Pinakothek,2016,201609,12636,20,"-34,22",63080,15747
Besucher/innen,Neue Pinakothek,2016,201608,19210,23672,"-9,22","-18,85",14695
Besucher/innen,Neue Pinakothek,2016,201607,21160,20488,"19,17","3,28",15067
Besucher/innen,Neue Pinakothek,2016,201606,17756,15397,"10,69","15,32",15011
Besucher/innen,Neue Pinakothek,2016,201605,16041,20535,"-11,57","-21,88",14814
Besucher/innen,Neue Pinakothek,2016,201604,18140,15399,"-10,59","17,8",15189
Besucher/innen,Neue Pinakothek,2016,201603,20289,17946,"19,63","13,06",14961
Besucher/innen,Neue Pinakothek,2016,201602,16960,14513,"-1,4","16,86",14765
Besucher/innen,Neue Pinakothek,2016,201601,17200,18655,"21,14","-7,8",14561
Besucher/innen,Neue Pinakothek,2015,201512,14199,16133,"4,16","-11,99",14683
Besucher/innen,Neue Pinakothek,2015,201511,13632,15730,"685,71","-13,34",14844
Besucher/innen,Neue Pinakothek,2015,201510,1735,19157,8575,"-90,94",15019
Besucher/innen,Neue Pinakothek,2015,201509,20,13638,"-99,92","-99,85",16470
Besucher/innen,Neue Pinakothek,2015,201508,23672,23040,"15,54","2,74",17605
Besucher/innen,Neue Pinakothek,2015,201507,20488,17582,"33,06","16,53",17553
Besucher/innen,Neue Pinakothek,2015,201506,15397,13761,"-25,02","11,89",17310
Besucher/innen,Neue Pinakothek,2015,201505,20535,16368,"33,35","25,46",17174
Besucher/innen,Neue Pinakothek,2015,201504,15399,16431,"-14,19","-6,28",16827
Besucher/innen,Neue Pinakothek,2015,201503,17946,16337,"23,65","9,85",16913
Besucher/innen,Neue Pinakothek,2015,201502,14513,11405,"-22,2","27,25",16779
Besucher/innen,Neue Pinakothek,2015,201501,18655,15885,"15,63","17,44",16520
Besucher/innen,Neue Pinakothek,2014,201412,16133,16065,"2,56","0,42",16289
Besucher/innen,Neue Pinakothek,2014,201411,15730,15303,"-17,89","2,79",16283
Besucher/innen,Neue Pinakothek,2014,201410,19157,15334,"40,47","24,93",16248
Besucher/innen,Neue Pinakothek,2014,201409,13638,17075,"-40,81","-20,13",15929
Besucher/innen,Neue Pinakothek,2014,201408,23040,28891,"31,04","-20,25",16216
Besucher/innen,Neue Pinakothek,2014,201407,17582,21137,"27,77","-16,82",16703
Besucher/innen,Neue Pinakothek,2014,201406,13761,19378,"-15,93","-28,99",16999
Besucher/innen,Neue Pinakothek,2014,201405,16368,30214,"-0,38","-45,83",17467
Besucher/innen,Neue Pinakothek,2014,201404,16431,23066,"0,58","-28,77",18621
Besucher/innen,Neue Pinakothek,2014,201403,16337,23800,"43,24","-31,36",19174
Besucher/innen,Neue Pinakothek,2014,201402,11405,13382,"-28,2","-14,77",19796
Besucher/innen,Neue Pinakothek,2014,201401,15885,17788,"-1,12","-10,7",19961
Besucher/innen,Neue Pinakothek,2013,201312,16065,20289,"4,98","-20,82",20119
Besucher/innen,Neue Pinakothek,2013,201311,15303,18794,"-0,2","-18,58",20471
Besucher/innen,Neue Pinakothek,2013,201310,15334,23743,"-10,2","-35,42",20762
Besucher/innen,Neue Pinakothek,2013,201309,17075,17876,"-40,9","-4,48",21463
Besucher/innen,Neue Pinakothek,2013,201308,28891,22685,"36,68","27,36",21530
